2022-02-21T11:40:21.278Z|License init success
2022-02-21T11:40:21.299Z|info | encListToken
2022-02-21T11:40:25.005Z|Lic Read success
2022-02-21T11:40:25.005Z|Data from Lic Read success
2022-02-21T11:40:25.005Z|Signature read success
2022-02-21T11:40:25.005Z|Data read success
2022-02-21T11:40:25.005Z|Data ready to decrypt
2022-02-21T11:40:25.012Z|Data decrypt success
2022-02-21T11:40:25.012Z|Data split success
2022-02-21T11:40:25.012Z|KeyId set success
2022-02-21T11:40:25.012Z|Key set success
2022-02-21T11:40:25.012Z|ProductID set success
2022-02-21T11:40:25.012Z|License init success
2022-02-21T11:40:25.033Z|info | Dp4VO/yLznZ3PvJCH1un6yleQeMqxN8ROMGdIR7hWfI=|decListToken
2022-02-21T11:40:34.993Z|Lic Read success
2022-02-21T11:40:34.993Z|Data from Lic Read success
2022-02-21T11:40:34.993Z|Signature read success
2022-02-21T11:40:34.993Z|Data read success
2022-02-21T11:40:34.993Z|Data ready to decrypt
2022-02-21T11:40:35.002Z|Data decrypt success
2022-02-21T11:40:35.002Z|Data split success
2022-02-21T11:40:35.002Z|KeyId set success
2022-02-21T11:40:35.002Z|Key set success
2022-02-21T11:40:35.002Z|ProductID set success
2022-02-21T11:40:35.002Z|License init success
2022-02-21T11:40:35.022Z|info | encListToken
2022-02-21T11:41:23.367Z|Lic Read success
2022-02-21T11:41:23.368Z|Data from Lic Read success
2022-02-21T11:41:23.368Z|Signature read success
2022-02-21T11:41:23.368Z|Data read success
2022-02-21T11:41:23.368Z|Data ready to decrypt
2022-02-21T11:41:23.377Z|Data decrypt success
2022-02-21T11:41:23.377Z|Data split success
2022-02-21T11:41:23.377Z|KeyId set success
2022-02-21T11:41:23.377Z|Key set success
2022-02-21T11:41:23.377Z|ProductID set success
2022-02-21T11:41:23.377Z|License init success
2022-02-21T11:41:23.410Z|Generating pdf signing response
2022-02-21T11:41:23.410Z|error | Temp file does not exist|decPKCSBulkSign
2022-02-21T11:41:32.924Z|Lic Read success
2022-02-21T11:41:32.924Z|Data from Lic Read success
2022-02-21T11:41:32.924Z|Signature read success
2022-02-21T11:41:32.924Z|Data read success
2022-02-21T11:41:32.924Z|Data ready to decrypt
2022-02-21T11:41:32.932Z|Data decrypt success
2022-02-21T11:41:32.932Z|Data split success
2022-02-21T11:41:32.932Z|KeyId set success
2022-02-21T11:41:32.932Z|Key set success
2022-02-21T11:41:32.932Z|ProductID set success
